date,open,high,low,close,volume
2023-03-10,1751.5699,1781.0000,1750.0000,1750.0000,2116082
2023-03-13,1751.0000,1775.0000,1749.0000,1762.0000,2056043
2023-03-14,1763.7800,1779.8800,1738.5000,1766.0000,2370492
2023-03-15,1778.3700,1784.8800,1750.1200,1750.9200,1921253
2023-03-16,1740.0000,1770.0000,1739.0100,1751.9900,1764624
2023-03-17,1770.0000,1775.8900,1736.0000,1742.0000,2702291
2023-03-20,1751.0000,1755.0000,1728.0000,1729.6000,2049093
2023-03-21,1735.0000,1785.8500,1723.9700,1775.0000,3114182
2023-03-22,1780.0000,1793.0000,1765.5500,1773.3500,1533026
2023-03-23,1766.0000,1791.1100,1765.0100,1774.8600,1735566
2023-03-24,1769.0800,1783.6000,1766.0000,1778.6200,1276996
2023-03-27,1778.6000,1778.6000,1756.0000,1767.7900,1529555
2023-03-28,1770.0000,1790.0000,1765.0200,1781.8000,1726135
2023-03-29,1799.0000,1800.0000,1785.0699,1790.0000,1539299
2023-03-30,1793.0000,1805.0000,1779.0000,1800.0000,1925701
2023-03-31,1825.0000,1848.0000,1819.0000,1820.0000,2744633
2023-04-03,1825.0000,1827.7700,1800.0800,1802.0699,2141743
2023-04-04,1812.0000,1815.1700,1787.0000,1814.5900,2006626
2023-04-06,1805.0000,1815.9000,1788.2200,1796.9600,1487422
2023-04-07,1795.0000,1806.0100,1788.3400,1790.9900,1352468
2023-04-10,1790.8800,1790.8800,1744.0000,1771.7000,2941822
2023-04-11,1793.0000,1793.0000,1744.0000,1745.5000,2920919
2023-04-12,1747.2600,1750.0000,1692.8199,1694.1000,5110492
2023-04-13,1690.0000,1723.5900,1684.0100,1723.0000,2954268
2023-04-14,1726.0000,1733.0000,1704.8000,1713.4200,2123162
2023-04-17,1740.0000,1753.0000,1728.0000,1753.0000,3046723
2023-04-18,1753.0000,1769.0000,1746.0200,1758.0000,1831389
2023-04-19,1762.0000,1765.5000,1750.0000,1759.0000,1460056
2023-04-20,1760.1100,1765.0000,1729.0000,1741.8800,1988537
2023-04-21,1746.0000,1748.0800,1721.2800,1725.4700,1851787
2023-04-24,1721.0000,1722.0000,1701.0000,1705.0000,2023091
2023-04-25,1706.0000,1735.9800,1702.0000,1730.3800,2058251
2023-04-26,1744.0000,1761.0000,1720.0000,1743.9100,2789160
2023-04-27,1748.0000,1770.0000,1730.0000,1757.9200,2560504
2023-04-28,1763.0100,1782.7700,1753.9700,1760.5200,2622464
2023-05-04,1769.0000,1777.6700,1736.0000,1749.9000,2746642
2023-05-05,1766.0000,1766.0000,1736.3900,1750.0000,2071421
2023-05-08,1768.3199,1769.0000,1717.1700,1720.5200,3317126
2023-05-09,1715.0000,1739.9800,1707.0699,1722.0000,2937796
2023-05-10,1715.1899,1736.0000,1715.0000,1725.0000,2077260
2023-05-11,1731.0000,1735.0000,1715.0000,1717.0699,1524612
2023-05-12,1715.0000,1729.8800,1705.0100,1706.4000,1946045
2023-05-15,1702.0000,1717.0000,1691.2000,1716.3000,2574018
2023-05-16,1713.9900,1719.9900,1697.0000,1703.2900,2222377
2023-05-17,1708.0000,1713.0000,1699.0100,1701.0000,1677691
2023-05-18,1704.9900,1705.4000,1690.0000,1691.0000,1921928
2023-05-19,1671.0000,1704.3300,1655.5500,1699.5000,2674116
2023-05-22,1690.0100,1752.0000,1690.0000,1746.0000,4128432
2023-05-23,1753.9900,1754.0000,1724.5500,1724.5500,1689421
2023-05-24,1732.3300,1733.5500,1710.1100,1710.9000,1847927
2023-05-25,1705.9900,1710.0000,1690.0000,1701.0000,2246560
2023-05-26,1702.0000,1705.0000,1675.0100,1690.5601,1829110
2023-05-29,1697.0000,1698.3500,1678.0000,1689.0000,1777141
2023-05-30,1689.0000,1698.8900,1658.5601,1668.2900,2645340
2023-05-31,1661.0100,1665.7200,1626.6700,1628.9000,3695697
2023-06-01,1618.0000,1674.9900,1618.0000,1635.9200,2864525
2023-06-02,1645.0000,1673.1500,1636.1100,1670.6000,2505802
2023-06-05,1666.1600,1682.8800,1663.0000,1665.0000,1620050
2023-06-06,1670.0000,1684.0000,1651.5500,1666.9900,1991392
2023-06-07,1672.9900,1678.8000,1650.0000,1650.9000,1788964
2023-06-08,1655.8300,1675.0000,1650.0100,1668.0000,1470272
2023-06-09,1671.9900,1677.9700,1666.0000,1666.0000,1758041
2023-06-12,1666.0200,1708.0000,1661.5200,1696.0000,2702944
2023-06-13,1693.8800,1704.6100,1685.0000,1699.0000,1466254
2023-06-14,1719.0000,1734.2400,1706.2100,1726.8800,3150580
2023-06-15,1730.3400,1755.6500,1723.0000,1755.0000,2522257
2023-06-16,1757.0000,1800.0000,1750.1000,1797.6899,3791789
2023-06-19,1790.0000,1797.9500,1738.0000,1744.0000,3169992
2023-06-20,1740.0000,1765.0000,1735.0000,1743.4600,2094674
2023-06-21,1740.0000,1756.6000,1735.0000,1735.8300,1772061
2023-06-26,1720.1100,1730.0000,1695.0000,1709.0000,2399268
2023-06-27,1709.9900,1719.7000,1700.0900,1711.0500,1517446
2023-06-28,1713.1801,1734.0000,1711.0000,1728.3800,1857356
2023-06-29,1731.0000,1734.9900,1713.0100,1713.7100,1423116
2023-06-30,1700.0000,1708.9900,1686.4800,1691.0000,2045869
2023-07-03,1699.0000,1725.2800,1692.0000,1724.1000,1913909
2023-07-04,1724.2000,1734.4399,1718.0800,1730.6000,1247238
2023-07-05,1730.0000,1731.9700,1700.0000,1715.3800,1474539
2023-07-06,1709.1600,1733.0000,1700.0000,1702.9800,1514062
2023-07-07,1701.0000,1708.9900,1690.0000,1690.0300,1516742
2023-07-10,1705.0000,1714.9600,1700.0000,1700.9000,1347741
2023-07-11,1710.0000,1715.1700,1702.1000,1710.0000,1258270
2023-07-12,1713.0400,1723.0000,1711.3300,1713.8000,1328467
2023-07-13,1721.9900,1745.4100,1719.0100,1738.4000,2580654
2023-07-14,1756.0000,1758.5000,1741.2000,1753.0000,1855030
2023-07-17,1751.0000,1751.0000,1726.6000,1729.9700,1433648
2023-07-18,1733.5800,1734.5100,1721.0000,1722.8000,1473765
2023-07-19,1715.0100,1728.0000,1713.8000,1723.0000,1248322
2023-07-20,1727.9900,1748.9800,1722.0000,1724.0000,1669265
2023-07-21,1731.8800,1772.5000,1726.0000,1771.3000,3937740
2023-07-24,1750.5200,1771.1500,1750.5200,1771.1500,1971337
2023-07-25,1800.0000,1828.8800,1799.9900,1828.5500,4308646
2023-07-26,1828.5500,1835.9900,1815.0800,1828.5500,1961145
2023-07-27,1836.0000,1854.7900,1828.7000,1838.0300,2034043
2023-07-28,1832.0000,1900.0000,1828.0100,1897.0000,3901792
2023-07-31,1908.0000,1935.0000,1874.0000,1880.5800,4537861
2023-08-01,1878.0100,1906.9500,1877.8900,1889.0000,1923062
2023-08-02,1883.4000,1890.0000,1866.8000,1880.0000,1850872
2023-08-03,1870.0000,1890.0000,1850.5000,1878.4700,2154347
2023-08-04,1887.8199,1906.5200,1882.0000,1893.4700,2457364
2023-08-07,1880.9500,1898.0000,1871.0300,1887.9301,2389245
2023-08-08,1880.0300,1893.7100,1864.0800,1890.0000,1773618
2023-08-09,1890.0000,1905.0000,1882.9600,1890.2800,1852346
2023-08-10,1882.0000,1889.0000,1862.3000,1875.0000,1843619
2023-08-11,1885.0000,1885.4000,1833.8800,1834.0000,2678649
2023-08-14,1810.0000,1824.9800,1796.0000,1803.0000,2373119
2023-08-15,1809.0000,1818.0000,1801.0100,1812.9800,1481799
2023-08-16,1807.5800,1823.3500,1806.0000,1820.0000,1318431
2023-08-17,1806.0800,1834.0000,1801.5500,1828.0500,1729037
2023-08-18,1831.9900,1834.9900,1802.5900,1802.5900,1702334
2023-08-21,1793.0000,1813.9900,1790.0699,1791.0000,1891181
2023-08-22,1800.9900,1802.5601,1771.0200,1788.0000,2665036
2023-08-23,1797.0000,1800.0000,1770.0800,1774.0000,1991222
2023-08-24,1779.6200,1828.0000,1775.0000,1816.3000,2605509
2023-08-25,1808.7900,1837.7700,1806.0100,1824.9800,1883086
2023-08-28,1898.5800,1898.5800,1831.8800,1834.9700,4105213
2023-08-29,1828.0000,1869.0800,1828.0000,1851.3300,2895028
2023-08-30,1867.9000,1868.0000,1843.6600,1856.0000,1981181
2023-08-31,1860.0000,1860.0000,1841.0100,1847.0000,1482022
2023-09-01,1852.8300,1865.4700,1846.0300,1851.0500,1314519
2023-09-04,1862.6000,1879.9399,1853.5300,1866.0000,2387100
2023-09-05,1868.0000,1868.0000,1856.8000,1858.7000,1565874
2023-09-06,1858.0000,1866.6600,1849.0100,1861.0000,1112143
2023-09-07,1852.6000,1856.8900,1831.1899,1838.0000,1698157
2023-09-08,1834.9399,1834.9399,1814.9500,1818.5000,1221178
2023-09-11,1808.0000,1840.0000,1808.0000,1822.1700,1592600
2023-09-12,1826.6000,1826.9800,1816.0200,1819.9600,1216801
2023-09-13,1829.9200,1829.9200,1800.0500,1819.9100,1950143
2023-09-14,1822.5300,1826.9800,1806.0000,1818.6899,1750459
2023-09-15,1819.0000,1819.7800,1781.3000,1781.9900,2843146
2023-09-18,1776.3101,1829.5000,1773.0000,1829.2000,3255892
2023-09-19,1822.2000,1829.0000,1808.0000,1826.9399,1498950
2023-09-20,1822.0000,1830.0000,1818.0500,1824.0000,1250178
2023-09-21,1818.0100,1822.0000,1798.3900,1798.3900,1948919
2023-09-22,1805.6300,1849.9600,1792.4100,1849.0000,3439046
2023-09-25,1847.5000,1848.0000,1826.5900,1832.3800,1397913
2023-09-26,1828.0000,1834.8800,1813.1000,1816.0000,1576196
2023-09-27,1815.0000,1833.5000,1802.8000,1814.0000,2087994
2023-09-28,1824.9800,1824.9800,1797.8000,1798.5500,2053784
2023-10-09,1796.9399,1796.9399,1764.9000,1777.0000,2976268
2023-10-10,1782.8900,1798.9800,1768.0000,1770.0000,2028392
2023-10-11,1784.6500,1784.6500,1768.0000,1778.5000,2194486
2023-10-12,1797.9000,1798.2300,1777.2000,1786.0000,1486507
2023-10-13,1770.8800,1778.0100,1738.1899,1751.0000,2502788
2023-10-16,1750.9800,1756.0000,1722.4500,1729.9000,2078965
2023-10-17,1739.0000,1739.4399,1716.0000,1726.0000,1494523
2023-10-18,1718.8000,1742.0000,1717.1801,1728.0000,2031750
2023-10-19,1700.0000,1700.0300,1626.0300,1630.0000,7349237
2023-10-20,1630.0000,1655.0000,1616.2500,1645.0000,4537601
2023-10-23,1629.9700,1660.0000,1621.6000,1643.9800,2523423
2023-10-24,1648.0000,1653.3600,1621.2100,1642.9500,2986146
2023-10-25,1670.1100,1698.0000,1667.0200,1677.5000,3617898
2023-10-26,1667.0000,1688.0000,1662.0100,1672.2300,2238635
2023-10-27,1664.0000,1691.8800,1660.6000,1676.7100,3426239
2023-10-30,1669.0000,1688.8800,1669.0000,1681.0000,2408642
2023-10-31,1680.0000,1690.0000,1667.8500,1684.5800,1985877
2023-11-01,1850.0000,1850.0000,1773.7900,1780.9900,9314308
2023-11-02,1795.0000,1795.0000,1776.0601,1779.5000,2790764
2023-11-03,1780.0000,1814.8900,1774.0000,1811.2400,3017600
2023-11-06,1820.0000,1823.7900,1801.1200,1812.0000,2552392
2023-11-07,1805.0000,1810.0000,1784.0800,1791.1700,1958159
2023-11-08,1784.0500,1803.8000,1782.8700,1798.3400,1454567
2023-11-09,1790.1100,1799.0000,1783.0000,1794.1100,1280048
2023-11-10,1780.5500,1788.0000,1773.1000,1775.8400,1646557
2023-11-13,1772.2800,1784.8800,1756.9800,1764.0000,1836995
2023-11-14,1764.0000,1774.9900,1760.0100,1765.2700,1281675
2023-11-15,1779.0000,1782.8900,1767.0000,1772.9301,1843486
